x,y
0.702702,0.000256
0.771392,0.350884
0.802910,0.191643
0.792619,0.210677
0.894697,0.052606
0.651941,0.102495
0.786308,0.070133
0.742479,0.090520
0.962702,0.014671
0.757675,0.230659
0.725457,0.100559
1.029153,0.169115
1.002450,0.035989
0.999856,0.000000
0.860711,0.132026
1.009496,0.045133
0.744876,0.090537
0.769187,0.109269
0.882215,0.031752
0.612391,0.132008
0.750018,0.152652
0.834342,0.042123
0.851222,0.028393
0.926011,0.044890
0.810569,0.138569
0.724361,0.082798
0.726935,0.243953
0.970522,0.160619
0.865495,0.175733
0.841194,0.133529
0.638602,0.099539
0.711899,0.304174
0.714844,0.134886
0.753460,0.125631
0.913597,0.040783
0.886974,0.131958
0.948926,0.137360
0.885046,0.131960
0.868273,0.115137
0.821878,0.204906
0.805054,0.204307
0.656977,0.293426
0.884278,0.000000
0.655926,0.108509
0.759901,0.161028
0.931285,0.043350
0.922137,0.014028
0.919699,0.021666
0.969484,0.184719
0.954208,0.158615
0.904562,0.024822
0.529275,0.344350
0.934361,0.078274
0.743367,0.040225
0.933766,0.091558
0.968737,0.023005
0.744566,0.367688
0.932970,0.016032
0.834059,0.007385
0.652798,0.321284
0.645641,0.315957
0.943827,0.124151
0.878315,0.199933
0.963504,0.085045
0.916263,0.042023
0.750860,0.271973
0.806529,0.132711
0.887957,0.041571
0.658990,0.220244
0.817852,0.335446
0.637834,0.190344
0.862758,0.000000
0.786912,0.320767
0.906320,0.016833
0.943295,0.019553
0.900556,0.333553
0.708627,0.260652
0.896552,0.244118
0.786143,0.015483
0.767849,0.156097
0.781573,0.006185
0.731593,0.154103
0.854214,0.124137
0.831652,0.266712
0.930112,0.187731
0.365404,0.109964
0.985489,0.088243
0.823863,0.078304
0.928331,0.022481
0.549049,0.078385
0.816588,0.000000
0.875222,0.121828
0.837703,0.182867
0.726611,0.037996
0.802538,0.222409
0.770119,0.084481
0.778759,0.082332
0.884214,0.204113
0.512682,0.100602
0.836412,0.013883
0.977424,0.044344
0.943954,0.138548
0.920786,0.331937
0.884156,0.057779
0.799806,0.210149
0.848371,0.125558
0.898629,0.089302
0.905026,0.184164
0.901146,0.257841
0.824610,0.141046
0.951677,0.075862
0.854154,0.014837
0.778840,0.026934
0.812178,0.143179
0.785034,0.174886
0.699298,0.191909
0.870136,0.067976
0.774967,0.147798
0.913569,0.126217
0.948963,0.011948
0.947793,0.291579
0.871764,0.341526
0.995681,0.199149
0.732193,0.027764
0.804444,0.033977
0.994270,0.253993
0.858905,0.064121
0.915993,0.316923
0.953539,0.020512
0.759051,0.192103
0.876563,0.140369
0.555320,0.174703
0.900262,0.111475
0.873492,0.025907
0.801027,0.032921
0.901012,0.112594
0.810758,0.229455
0.886820,0.006682
0.791379,0.173532
0.654823,0.023509
0.769184,0.275316
0.790988,0.206540
0.922790,0.045915
0.880773,0.009139
0.778404,0.075163
0.867638,0.246242
0.925311,0.225992
0.890945,0.091791
0.852579,0.063511
0.937491,0.000000
0.860583,0.181283
0.846579,0.062235
0.809458,0.185973
0.485552,0.358937
0.033518,0.339684
0.839894,0.024390
0.673263,0.181079
0.791962,0.106685
0.750422,0.283520
0.901278,0.147809
0.868940,0.000000
0.884995,0.148635
0.914839,0.001860
0.880539,0.128775
0.737746,0.013258
0.899169,0.037662
0.778418,0.000000
0.598138,0.118355
0.825864,0.091556
0.847832,0.114303
0.732919,0.207878
0.875781,0.167544
0.546283,0.353761
0.883167,0.087668
0.557822,0.410019
0.964161,0.020231
0.814717,0.096645
0.656903,0.297606
0.629534,0.386387
0.792443,0.147994
0.506075,0.183430
0.636088,0.363524
0.897104,0.078394
0.588162,0.451423
0.536352,0.191913
0.909389,0.081061
0.699784,0.322494
0.900448,0.274285
0.823200,0.131692
0.752037,0.026028
0.650531,0.390332
0.775891,0.180920
0.858928,0.009855
0.973197,0.038755
0.890043,0.130134
0.684684,0.035134
0.743515,0.151190
0.838608,0.101466
0.739983,0.318204
0.931147,0.054991
0.705523,0.229691
0.803841,0.153172
0.969204,0.035147
0.540407,0.152903
0.911827,0.078833
0.868784,0.097983
0.820515,0.197430
0.840346,0.047265
0.840332,0.056916
0.877943,0.172765
0.489722,0.049101
0.821870,0.199462
0.825340,0.248156
0.752598,0.199274
0.383310,0.144060
0.942183,0.148077
0.752474,0.161269
0.572509,0.512323
0.875691,0.238829
0.804241,0.054981
0.507647,0.365470
0.807178,0.044137
0.864046,0.209101
1.010870,0.008485
0.944559,0.111575
0.789646,0.116451
0.942033,0.040575
0.825288,0.266890
0.855730,0.033774
1.018019,0.000112
0.973554,0.040490
0.975264,0.108938
0.790823,0.083780
0.874258,0.017302
0.858822,0.018452
0.874075,0.000000
0.774624,0.331317
0.831677,0.247951
0.845778,0.080181
0.971097,0.154181
0.894722,0.098207
0.671315,0.209095
0.809578,0.023758
0.842010,0.187808
0.854338,0.079476
0.809783,0.250110
0.798679,0.011360
0.965625,0.040223
0.797297,0.283080
0.539571,0.365067
0.760841,0.225212
0.855887,0.359109
0.823904,0.002488
0.857408,0.040469
0.978050,0.047830
0.962620,0.013606
0.894916,0.396026
0.774208,0.090496
0.738002,0.157335
0.851329,0.004198
0.755420,0.049414
0.855629,0.133686
0.711591,0.020392
0.800057,0.031052
0.768557,0.076325
0.653368,0.159131
0.662172,0.250133
0.928971,0.027033
0.903020,0.218559
0.974194,0.103445
0.814488,0.197585
0.805940,0.217007
0.786455,0.094819
0.725303,0.092263
0.819224,0.055247
0.382171,0.382002
0.747192,0.353173
0.849134,0.061569
0.935017,0.057442
0.371165,0.234341
0.899304,0.031382
0.988432,0.067839
0.892740,0.136560
0.935412,0.117379
0.961560,0.050251
0.743618,0.005406
0.863876,0.176402
0.936486,0.029971
0.747384,0.131418
0.831276,0.202434
0.916031,0.036457
0.947134,0.118971
0.728035,0.085273
0.851947,0.151313
0.928847,0.014446
0.812683,0.049374
0.841356,0.070828
0.928305,0.205578
0.689781,0.272813
0.929854,0.154075
0.795479,0.030824
0.799358,0.210875
0.930109,0.106905
0.898248,0.062042
0.731473,0.220157
0.779822,0.019371
0.788056,0.005490
0.929549,0.131228
0.885585,0.064132
0.848964,0.114064
1.031167,0.062701
0.951703,0.048127
0.879525,0.013040
0.740815,0.106905
0.751000,0.027309
0.938288,0.013733
0.893201,0.019327
0.764827,0.078161
0.762813,0.005497
0.935347,0.087039
0.781536,0.031886
0.776229,0.006757
0.945658,0.001451
0.697959,0.336696
0.677762,0.150195
0.867501,0.172991
0.992830,0.274707
0.904529,0.156139
0.905145,0.127880
0.802791,0.059964
0.937256,0.076561
0.955344,0.046104
0.829874,0.190904
0.608150,0.206537
0.901701,0.018153
0.743570,0.138279
0.832486,0.382016
0.926056,0.004566
0.756116,0.182839
0.944795,0.000000
0.732809,0.172440
0.923949,0.114617
1.021565,0.169775
0.764680,0.136998
0.978202,0.041025
0.881657,0.055605
0.732742,0.019393
0.811337,0.092785
0.721050,0.116240
0.848496,0.113644
0.717000,0.082051
0.942194,0.078446
0.834523,0.130000
0.761415,0.229997
0.859169,0.101410
0.792748,0.086680
0.895777,0.043035
0.662135,0.121121
0.761078,0.231767
0.951553,0.181320
0.880645,0.089554
0.852408,0.180616
0.949874,0.135331
0.839098,0.257617
0.801675,0.163398
0.525131,0.251356
0.862256,0.139657
0.819187,0.119007
0.527451,0.000000
0.833320,0.034779
0.491687,0.135252
0.990635,0.102377
0.987518,0.096853
0.814003,0.138269
0.795834,0.071588
0.813217,0.022809
0.861992,0.153873
0.673376,0.345846
0.841340,0.027847
0.753300,0.225972
0.732582,0.121698
0.823410,0.103702
0.946271,0.183965
0.808372,0.174079
0.891358,0.018813
0.928427,0.083732
1.064545,0.092172
0.876310,0.215094
0.945472,0.000000
0.705282,0.023227
0.801102,0.102960
0.850705,0.129655
0.717779,0.360818
0.592209,0.075763
0.504671,0.467694
0.943856,0.029063
0.832050,0.019328
1.020589,0.162220
0.733678,0.031019
0.791174,0.175694
0.832150,0.383992
1.057386,0.030857
0.689536,0.076251
0.782624,0.006738
0.894843,0.145265
0.680075,0.102549
0.905945,0.263675
0.817809,0.090388
0.794757,0.105689
0.844334,0.208939
0.944106,0.226395
0.779626,0.115768
0.843164,0.072445
0.873571,0.083157
0.895813,0.022118
0.738923,0.042275
0.817352,0.088861
0.871661,0.017002
0.778050,0.248722
0.452874,0.369995
0.787354,0.238517
0.536038,0.285230
0.824712,0.019717
0.922773,0.128806
0.868395,0.296406
0.595013,0.145456
0.617603,0.065970
0.761371,0.306906
0.744018,0.111492
0.815687,0.192969
0.573881,0.265806
0.788414,0.129917
0.908442,0.000000
0.982012,0.107586
0.772356,0.234651
0.942718,0.042993
0.867459,0.085455
0.722973,0.255217
0.638623,0.270879
0.641724,0.148769
0.803328,0.109528
1.027309,0.106914
0.844776,0.134173
0.936445,0.087835
0.849376,0.105416
0.863296,0.121867
0.688463,0.006420
0.687287,0.459121
0.618227,0.331898
0.830576,0.223291
0.913391,0.054789
0.899532,0.054838
0.884338,0.084342
0.810501,0.084466
0.915248,0.002288
0.910595,0.069551
0.850995,0.144877
0.817244,0.219854
0.888135,0.012923
0.788197,0.034452
0.964294,0.000000
0.944167,0.145951
0.861684,0.154586
0.590273,0.382712
0.884319,0.074797
0.932569,0.142117
0.830212,0.102334
0.901050,0.108338
0.713423,0.092974
0.845356,0.347455
0.935667,0.246925
0.708358,0.028929
0.899611,0.025408
0.985239,0.030565
0.833422,0.066297
0.792048,0.039519
0.764828,0.376782
0.894147,0.008901
0.983093,0.056762
0.787417,0.125487
0.665001,0.294708
0.909226,0.030772
0.668310,0.241145
0.944737,0.000911
0.804249,0.080325
0.925890,0.084447
0.821536,0.083641
0.705704,0.204007
0.872631,0.139093
0.375616,0.530066
0.568592,0.369258
0.812748,0.120663
0.745216,0.055985
1.005566,0.089417
0.807857,0.077209
0.759640,0.122482
0.743557,0.085148
0.916815,0.200533
0.656638,0.354132
0.934901,0.077464
0.574525,0.200878
0.589905,0.052817
0.646550,0.195685
0.963466,0.194256
0.843702,0.102081
0.609886,0.126315
0.971128,0.024506
0.755691,0.285455
0.825480,0.168307
0.925843,0.191658
1.004303,0.121072
0.961471,0.045969
0.795183,0.185810
0.891862,0.134844
0.897924,0.046448
0.857564,0.285218
0.860722,0.134352
0.740777,0.040493
0.759830,0.090970
0.836480,0.039362
0.814877,0.152346
0.967434,0.000000
0.635909,0.294406
0.933690,0.010657
0.954433,0.113762
0.876550,0.045812
0.981098,0.249345
0.816226,0.084093
0.579319,0.287893
0.892474,0.048879
0.669135,0.133900
0.687640,0.131625
0.978891,0.057784
0.866326,0.110284
0.782326,0.048628
0.600693,0.115381
0.747827,0.201574
0.840015,0.038512
0.718289,0.258224
0.762730,0.173896
0.775443,0.070482
0.958076,0.031421
0.998770,0.114445
0.771260,0.148037
0.899453,0.049694
0.851674,0.267625
0.836665,0.000000
0.824245,0.056851
0.840527,0.176895
0.855815,0.276690
0.665112,0.210857
0.858040,0.126701
0.895818,0.089830
0.792775,0.034984
0.916071,0.260585
0.781226,0.025567
0.740109,0.267836
0.827423,0.102199
0.819695,0.180339
0.880042,0.007187
0.753726,0.360839
0.922451,0.143546
0.794639,0.010068
0.808880,0.134342
0.916751,0.120500
0.739354,0.387083
0.502147,0.193812
0.854109,0.027204
1.063373,0.081638
0.874348,0.065965
0.861987,0.172349
0.892416,0.021632
0.779539,0.107247
0.924402,0.129098
0.859111,0.083516
0.716063,0.034148
0.715899,0.216933
0.950729,0.190912
0.704385,0.175763
0.855979,0.008034
0.857148,0.008718
1.010872,0.019947
0.956329,0.074866
0.814902,0.223133
0.923778,0.059289
0.714596,0.428220
0.758911,0.042081
0.805610,0.180439
0.607652,0.279969
0.827721,0.138986
0.921973,0.068661
0.690519,0.069388
0.871128,0.150516
0.922249,0.175588
0.762794,0.016808
0.894269,0.000000
0.911767,0.027863
0.860913,0.076577
0.741053,0.477437
0.844173,0.068799
0.693373,0.210949
0.884888,0.174850
0.927953,0.116377
0.930702,0.131913
0.935516,0.042263
0.761904,0.127043
0.810690,0.010107
0.593813,0.200948
0.399995,0.594204
0.949305,0.014333
0.609678,0.242865
0.861230,0.010673
0.732892,0.270055
0.833218,0.068550
0.911875,0.076605
0.806254,0.108520
0.891863,0.045095
0.797485,0.269828
0.841985,0.254539
0.820120,0.007183
0.979656,0.183220
0.905452,0.080142
0.952196,0.048206
0.873318,0.125190
0.801059,0.000000
0.969560,0.107209
0.842728,0.100964
0.977875,0.051768
0.704909,0.268889
0.943457,0.134951
0.928415,0.132526
0.939261,0.089955
0.833141,0.204572
0.700697,0.297745
0.958890,0.061299
0.685371,0.204202
0.813793,0.215801
0.899085,0.152543
0.741450,0.270285
0.829213,0.186937
0.792802,0.016867
0.716658,0.037406
0.486503,0.469527
1.071729,0.081136
0.863693,0.016681
0.908364,0.039862
0.518337,0.344838
0.851299,0.188266
0.735680,0.046209
0.777879,0.175896
0.786735,0.117287
0.821686,0.259928
0.932374,0.006728
0.502722,0.137234
0.854466,0.041038
0.864169,0.016933
0.854801,0.006717
0.966170,0.127111
0.767882,0.050618
0.765659,0.218718
0.823322,0.000000
0.902166,0.243898
0.759639,0.114401
0.961417,0.064258
0.893929,0.089014
0.641214,0.266772
0.801240,0.011970
0.807982,0.082025
0.802826,0.204001
0.501699,0.395025
0.800056,0.060762
0.895198,0.119528
0.868405,0.057691
0.796106,0.187754
0.969350,0.023129
0.967877,0.196388
0.939034,0.140698
0.975159,0.245743
0.831445,0.231541
0.698203,0.287339
0.905459,0.212503
0.728947,0.243795
1.067643,0.112863
0.853929,0.026451
0.741793,0.202213
0.439184,0.084780
0.991955,0.103436
0.672172,0.171190
0.674191,0.050394
0.324383,0.560583
0.641353,0.112811
0.779299,0.049673
0.858085,0.223528
0.877489,0.062840
0.740224,0.223166
0.926549,0.021931
0.772986,0.071316
0.787346,0.026248
1.038501,0.092447
0.943705,0.123563
0.733030,0.138629
0.750084,0.000540
0.551280,0.390075
0.891081,0.031581
0.587228,0.190205
0.429579,0.364647
0.850136,0.213142
0.910263,0.181281
0.811541,0.011612
0.824105,0.075216
0.874886,0.094510
0.595531,0.309605
0.937028,0.053596
0.792529,0.007096
0.834070,0.052377
0.818924,0.003431
0.942634,0.079271
0.907912,0.026928
0.939770,0.084863
0.435669,0.403596
0.797782,0.063407
0.818535,0.053911
0.908530,0.152830
0.722744,0.007027
0.799542,0.287581
0.853879,0.064100
0.868655,0.000000
0.401212,0.200484
0.801178,0.005516
0.749624,0.421503
0.841885,0.328785
0.775921,0.009659
0.869762,0.160696
0.883580,0.102903
0.150136,0.184933
0.793358,0.044467
0.855966,0.061020
0.782963,0.057784
0.612111,0.103779
0.763718,0.065884
0.856528,0.247768
0.946534,0.096375
0.815511,0.037454
0.686489,0.035651
0.931956,0.002820
0.832197,0.073459
0.879987,0.047499
0.836613,0.072778
0.921125,0.055584
0.913847,0.024425
0.778217,0.377647
0.927761,0.137078
0.805792,0.046060
0.847707,0.184322
0.679723,0.097038
0.817126,0.169479
0.760878,0.063526
0.738222,0.040369
0.884170,0.276432
0.897263,0.008616
0.572179,0.232975
0.975683,0.227552
0.882483,0.245428
0.987379,0.089811
0.916651,0.112009
0.779520,0.241535
0.939418,0.091650
0.664814,0.444608
0.622388,0.110308
0.873121,0.118171
0.803092,0.021110
0.922567,0.132056
0.629518,0.093035
0.697028,0.174592
0.651266,0.640321
0.946612,0.103823
0.614029,0.076360
0.974944,0.099942
0.886549,0.146984
0.857941,0.197963
0.805006,0.018377
0.834566,0.204742
0.809687,0.070031
1.019152,0.037874
0.852188,0.151790
0.882769,0.003495
0.928440,0.149099
0.829273,0.218153
0.656752,0.051490
0.985578,0.139751
0.905493,0.210845
0.883124,0.011651
0.475327,0.564463
0.879429,0.296185
0.838274,0.164302
0.784936,0.198456
0.988931,0.045454
0.834723,0.037180
0.744302,0.204966
0.643610,0.114768
0.954982,0.039472
0.651562,0.011935
0.664513,0.564443
0.995805,0.042061
0.969878,0.184678
0.932115,0.154944
0.644135,0.026510
0.764836,0.177859
0.725561,0.266336
0.567336,0.363801
0.777751,0.249144
0.873338,0.021519
0.816166,0.218748
0.927064,0.018444
0.865142,0.014840
0.964422,0.380284
0.950729,0.005054
0.610951,0.171731
0.951850,0.078951
0.582416,0.063520
0.611922,0.328184
0.751604,0.228646
0.756358,0.175941
0.861296,0.090755
0.907804,0.186638
0.706181,0.144902
0.933066,0.035290
0.486450,0.042180
0.895824,0.162456
0.871652,0.073759
0.842708,0.182302
0.742567,0.449912
0.910696,0.039467
0.830218,0.166124
0.696094,0.015444
0.874188,0.072915
0.941686,0.094340
0.883435,0.030618
0.769683,0.065314
0.808440,0.146217
0.739108,0.167348
0.949261,0.036540
0.334491,0.176728
0.588374,0.157435
0.779796,0.095192
0.919278,0.114617
1.018026,0.100806
0.688995,0.039312
0.860779,0.057125
0.571149,0.231986
0.777444,0.181275
0.994792,0.090064
0.710459,0.218106
0.829341,0.154116
0.804890,0.156339
0.659836,0.027372
0.772118,0.000000
0.486786,0.203703
1.037711,0.077399
0.676320,0.232457
0.882407,0.050383
0.924067,0.186681
0.889707,0.138032
0.835208,0.277521
0.595099,0.190414
0.965852,0.155541
0.969505,0.157088
0.818943,0.083151
0.893800,0.060728
0.328559,0.380911
0.802981,0.040021
0.845205,0.061896
0.857827,0.197864
0.765165,0.049066
0.917479,0.042309
0.970489,0.059875
0.976985,0.156543
0.764187,0.067015
0.851512,0.131122
0.899085,0.029402
0.757071,0.232280
0.859076,0.045769
1.036262,0.112456
0.973600,0.063735
0.947928,0.012807
0.703536,0.046340
0.912269,0.151362
1.013388,0.132358
0.704059,0.261030
0.967888,0.103151
0.882182,0.022382
0.876118,0.051727
0.923053,0.032730
0.994904,0.024528
0.776626,0.048773
0.751540,0.252971
0.771834,0.077639
0.931289,0.000000
0.631649,0.142073
0.860980,0.140022
0.803914,0.136314
0.846207,0.029839
0.698838,0.215746
0.876371,0.073270
0.987587,0.090164
0.864179,0.022123
0.911053,0.091080
0.937830,0.120639
1.010370,0.028172
0.710935,0.102783
0.814262,0.322105
0.767506,0.194454
0.880199,0.315876
0.626123,0.338532
0.845998,0.106986
0.787979,0.020478
1.057426,0.082134
0.361348,0.438146
0.873146,0.078001
0.926382,0.136163
0.771052,0.003977
0.792725,0.010204
0.897898,0.000000
0.873529,0.104105
0.750352,0.065260
0.823610,0.133659
0.872269,0.237467
0.912760,0.001948
0.436043,0.310343
0.989935,0.000000
0.645308,0.096790
0.605379,0.400130
0.856521,0.128736
0.895170,0.000000
0.682577,0.361358
0.747670,0.114615
0.771069,0.025758
0.523032,0.194259
0.882998,0.017387
0.885132,0.190462
0.656088,0.156676
1.023086,0.173450
0.794747,0.218442
0.835325,0.162684
0.832509,0.068787
0.878091,0.072356
0.958324,0.043679
1.050870,0.180466
0.458161,0.345537
0.795904,0.256049
0.858889,0.080201
0.841768,0.036239
0.967123,0.065150
0.796629,0.129010
0.846185,0.000000
0.843423,0.075754
0.667887,0.190639
0.891544,0.192407
0.777890,0.253479
0.778849,0.204401
0.812958,0.182996
0.930460,0.276246
0.918199,0.088837
0.949020,0.194442
0.721193,0.047322
0.938843,0.000000
0.332530,0.400428
0.556238,0.534833
0.842769,0.086586
1.094777,0.024812
0.837632,0.142610
0.750894,0.084047
0.363551,0.213487
0.884368,0.075898
0.728000,0.341978
0.902566,0.112969
0.966043,0.083753
0.888219,0.114126
0.638513,0.171790
0.834434,0.038171
0.808815,0.105643
0.514431,0.324507
0.948263,0.071567
0.575102,0.340767
0.990284,0.138340
0.528767,0.128584
0.812969,0.071323
0.931852,0.111060
0.747661,0.164146
0.841298,0.044555
0.807782,0.046411
0.845021,0.152898
0.876372,0.074834
0.915665,0.176010
0.906625,0.221730
0.391851,0.460755
0.888229,0.038349
0.948497,0.038083
0.840223,0.084353
0.871209,0.008643
1.008459,0.066422
0.971999,0.041520
0.499211,0.220412
0.726839,0.131663
0.757356,0.222095
0.869811,0.000000
0.895371,0.179010
0.865918,0.260295
0.851927,0.191270
0.960520,0.136976
0.823612,0.041066
0.855492,0.039385
0.899168,0.219980
0.823709,0.024299
0.872267,0.279186
0.811694,0.138585
0.908005,0.061154
0.985682,0.022485
0.972943,0.040717
0.843692,0.131833
0.919895,0.034012
1.061636,0.023105
1.010106,0.071024
0.783926,0.233616
0.811499,0.178245
0.927250,0.169780
0.810165,0.209978
0.867281,0.163876
0.922559,0.136203
0.924415,0.004881
0.709212,0.135447
0.760247,0.161368
0.800811,0.319624
0.713670,0.128280
0.946306,0.041302
0.825121,0.062942
0.825939,0.142303
0.802884,0.130326
0.974871,0.150504
1.067684,0.088088
0.818650,0.226893
1.003549,0.260793
0.863605,0.029758
0.900399,0.069708
0.842641,0.137689
0.474703,0.484742
0.752844,0.163822
0.875086,0.055983
0.841999,0.000000
0.874895,0.068459
0.919075,0.072125
0.753321,0.041539
0.773765,0.000000
0.875633,0.114991
0.730174,0.206268
0.789698,0.142811
1.028832,0.018319
0.881565,0.059560
0.940678,0.006431
0.685840,0.279633
0.289038,0.356314
0.826924,0.157395
0.661321,0.000000
0.824180,0.074128
0.924189,0.180939
0.883715,0.176941
0.875756,0.161332
0.886854,0.129642
0.978869,0.057049
0.597093,0.150466
0.860659,0.288223
1.059275,0.125921
0.840441,0.302236
0.889584,0.035489
0.689639,0.400379
1.017548,0.104020
0.864226,0.135546
0.697127,0.052971
0.811878,0.049748
0.966696,0.101135
0.865789,0.246646
0.981181,0.091461
0.704870,0.283060
0.835000,0.052082
0.902048,0.048539
1.036921,0.102381
0.971161,0.008051
0.711780,0.171874
0.648433,0.297268
0.870314,0.026839
0.757807,0.147951
0.889114,0.108705
0.861646,0.333231
1.021463,0.222124
0.545439,0.515128
0.855530,0.035321
0.848845,0.129664
0.886785,0.024838
0.813962,0.246726
0.873574,0.170457
0.925655,0.133130
0.919856,0.034733
0.937169,0.012745
0.921693,0.052495
0.763432,0.099418
0.825590,0.093695
0.898173,0.094467
0.988243,0.194851
0.790581,0.039739
0.841622,0.076032
0.889993,0.072215
0.893537,0.105673
0.865043,0.294302
1.038236,0.094748
0.799555,0.018832
0.810452,0.089761
0.735421,0.089891
0.895706,0.089090
0.839079,0.118255
0.994675,0.082027
0.681114,0.027449
0.942301,0.111126
0.957556,0.038350
0.849955,0.070770
0.744571,0.050463
0.856269,0.071655
0.691027,0.119537
0.950090,0.041383
0.865667,0.119618
0.876493,0.173656
0.799020,0.097096
0.844752,0.094735
0.905793,0.249481
0.905274,0.004298
0.528975,0.129282
0.691549,0.028661
0.708202,0.195899
0.958701,0.124728
0.878175,0.079898
0.860180,0.132223
0.834206,0.105761
0.865298,0.088507
0.873653,0.223333
0.898338,0.108021
0.903888,0.048690
0.776918,0.000000
0.802160,0.089384
0.996847,0.126231
0.731855,0.173376
0.671894,0.301426
0.844373,0.198664
0.809693,0.146026
1.021634,0.080181
0.824287,0.016246
0.745672,0.214231
0.810198,0.222849
1.038647,0.110603
0.816296,0.015184
0.778319,0.059516
0.990552,0.045671
0.821683,0.028787
0.870866,0.153659
0.914787,0.245342
0.578585,0.278998
0.750299,0.418835
0.860418,0.116720
0.786354,0.047589
0.883745,0.009521
0.840546,0.250871
0.651760,0.199677
0.799503,0.209343
0.951061,0.034239
0.961560,0.095858
0.976361,0.070131
0.820163,0.048217
0.684932,0.275259
0.817992,0.106815
0.735429,0.212663
0.909157,0.092040
0.825230,0.109901
0.703718,0.087090
0.807882,0.024622
0.927166,0.011195
0.708159,0.236903
0.252463,0.499612
1.062572,0.034645
1.018803,0.031365
0.963774,0.031215
0.804585,0.198452
0.628183,0.357289
0.964576,0.168614
0.713982,0.000000
0.986697,0.078415
0.858036,0.043495
0.936044,0.091882
0.809857,0.193751
0.956688,0.055873
0.921053,0.072741
0.625528,0.017110
0.861145,0.049503
0.567007,0.321448
0.762494,0.083849
0.763213,0.084404
0.728308,0.060180
0.808651,0.125165
0.945482,0.066453
0.815556,0.064028
1.064191,0.004596
0.965101,0.028586
0.386070,0.218133
0.739989,0.098777
0.890965,0.035691
0.857374,0.018197
0.914863,0.170527
0.981386,0.118987
0.891181,0.063736
0.308478,0.424438
0.836723,0.082220
0.855282,0.058269
0.766091,0.089284
0.671378,0.416321
0.935838,0.090427
0.820015,0.243828
0.828853,0.096992
0.795997,0.143054
0.944611,0.051788
0.703609,0.165072
0.805633,0.130647
0.930071,0.000000
0.756069,0.018649
0.963485,0.101296
0.742585,0.146934
0.800020,0.027593
0.828465,0.246201
0.729898,0.059262
0.856797,0.078544
0.873517,0.087833
0.741345,0.029562
0.960772,0.040630
0.887043,0.031733
0.913255,0.025818
0.645358,0.452164
0.892784,0.140199
0.850729,0.107160
0.938116,0.041884
0.979385,0.057941
1.040290,0.064548
0.748823,0.097653
0.854552,0.095308
0.822326,0.029718
0.720950,0.050784
0.913632,0.168682
0.943579,0.100012
0.470743,0.314901
0.859700,0.243701
0.733709,0.144612
0.811301,0.074517
0.740004,0.035544
0.884166,0.037887
0.814200,0.195904
0.937609,0.052195
0.716064,0.413529
0.660435,0.263059
0.768849,0.094386
0.940123,0.164367
0.842186,0.235954
0.792743,0.022433
0.868230,0.163866
0.532315,0.019783
0.736549,0.084909
0.838842,0.147945
0.935529,0.046315
0.556329,0.042888
0.704101,0.122469
0.782509,0.170335
0.847314,0.003693
0.881452,0.040541
0.853897,0.143990
0.740726,0.165830
0.920751,0.066872
0.843476,0.091521
0.777229,0.058735
1.023057,0.023987
0.514560,0.368893
0.759050,0.061991
0.696147,0.253918
0.988945,0.068553
0.801250,0.019107
0.890610,0.249927
0.904128,0.097301
0.516710,0.344763
0.764442,0.178536
0.723057,0.365624
0.687987,0.424119
0.690943,0.115856
0.852813,0.053503
0.896671,0.072438
1.058632,0.123476
0.862601,0.273945
0.954591,0.000000
0.557588,0.050245
0.736353,0.093447
0.670561,0.105713
0.876921,0.000000
0.855335,0.266397
1.001924,0.050681
0.838837,0.135001
0.812684,0.101073
0.861898,0.241599
0.822855,0.138486
0.838630,0.284673
0.846309,0.121507
0.803460,0.059014
0.997190,0.007247
0.591955,0.104102
0.979543,0.024969
0.933982,0.055701
0.820211,0.018481
0.912645,0.067039
1.083598,0.000000
0.877414,0.195069
0.779366,0.056304
0.711221,0.195427
0.761318,0.215769
0.560243,0.099109
0.688803,0.181797
0.954619,0.152974
0.595167,0.310504
0.990824,0.141168
0.857382,0.119370
0.934363,0.103358
0.115791,0.754327
0.817431,0.104128
0.551454,0.296753
0.627342,0.318254
0.976597,0.083365
0.795847,0.070656
0.732940,0.308114
0.672728,0.001343
0.682025,0.028853
0.805315,0.067685
0.796140,0.009739
0.741113,0.059361
0.939338,0.064042
0.896627,0.011580
0.859926,0.119944
0.787469,0.116360
0.991579,0.109998
0.747453,0.227136
0.783860,0.153220
0.782453,0.148046
0.970026,0.028175
0.763041,0.023420
0.982379,0.108744
0.842028,0.044374
0.782561,0.099126
0.849682,0.111525
0.927307,0.070873
1.037383,0.038534
0.546155,0.422431
0.967374,0.000000
0.915217,0.118996
0.854724,0.017852
0.804970,0.228571
0.654009,0.181064
0.830500,0.385584
0.797072,0.143882
0.894270,0.047531
0.750717,0.195557
0.910120,0.026456
0.795716,0.363366
0.800558,0.114390
0.694717,0.161829
0.823159,0.346550
0.945077,0.146022
0.897418,0.156138
0.858952,0.135819
0.748825,0.377489
0.855086,0.096197
0.681320,0.381006
0.568108,0.304846
0.734630,0.248786
0.821414,0.021741
0.220838,0.545155
0.969273,0.200714
0.838059,0.080640
0.758904,0.166210
0.947440,0.151554
0.858447,0.095819
0.838488,0.167200
0.723899,0.145255
0.987910,0.198406
0.761048,0.008359
0.894156,0.000000
0.736206,0.140530
0.790913,0.035871
0.939208,0.065555
0.789844,0.093288
0.845824,0.323942
